Q-1,Q,Q+1,Q+2,Q+3,Q+4
0.477142857,0.548571429,0.527142857,0.478571429,0.45,0.431428571
0.548571429,0.527142857,0.478571429,0.45,0.431428571,0.381428571
0.527142857,0.478571429,0.45,0.431428571,0.381428571,0.367142857
0.478571429,0.45,0.431428571,0.381428571,0.367142857,0.351428571
0.45,0.431428571,0.381428571,0.367142857,0.351428571,0.384285714
0.431428571,0.381428571,0.367142857,0.351428571,0.384285714,0.422857143
0.381428571,0.367142857,0.351428571,0.384285714,0.422857143,0.457142857
0.367142857,0.351428571,0.384285714,0.422857143,0.457142857,0.458571429
0.351428571,0.384285714,0.422857143,0.457142857,0.458571429,0.6
0.384285714,0.422857143,0.457142857,0.458571429,0.6,0.885714286
0.422857143,0.457142857,0.458571429,0.6,0.885714286,2.475714286
0.457142857,0.458571429,0.6,0.885714286,2.475714286,1.288571429
0.458571429,0.6,0.885714286,2.475714286,1.288571429,0.664285714
0.6,0.885714286,2.475714286,1.288571429,0.664285714,0.971428571
0.885714286,2.475714286,1.288571429,0.664285714,0.971428571,1.888571429
2.475714286,1.288571429,0.664285714,0.971428571,1.888571429,3.695714286
1.288571429,0.664285714,0.971428571,1.888571429,3.695714286,3.087142857
0.664285714,0.971428571,1.888571429,3.695714286,3.087142857,1.985714286
0.971428571,1.888571429,3.695714286,3.087142857,1.985714286,1.114285714
1.888571429,3.695714286,3.087142857,1.985714286,1.114285714,1.105714286
3.695714286,3.087142857,1.985714286,1.114285714,1.105714286,1.12
3.087142857,1.985714286,1.114285714,1.105714286,1.12,0.842857143
1.985714286,1.114285714,1.105714286,1.12,0.842857143,0.452857143
1.114285714,1.105714286,1.12,0.842857143,0.452857143,0.28
1.105714286,1.12,0.842857143,0.452857143,0.28,0.205714286
1.12,0.842857143,0.452857143,0.28,0.205714286,0.152857143
0.842857143,0.452857143,0.28,0.205714286,0.152857143,0.122857143
0.452857143,0.28,0.205714286,0.152857143,0.122857143,0.111428571
0.28,0.205714286,0.152857143,0.122857143,0.111428571,0.087142857
0.205714286,0.152857143,0.122857143,0.111428571,0.087142857,0.08
0.152857143,0.122857143,0.111428571,0.087142857,0.08,0.075714286
0.122857143,0.111428571,0.087142857,0.08,0.075714286,1.462857143
0.111428571,0.087142857,0.08,0.075714286,1.462857143,0.084285714
0.087142857,0.08,0.075714286,1.462857143,0.084285714,0.041428571
0.08,0.075714286,1.462857143,0.084285714,0.041428571,0.044285714
0.075714286,1.462857143,0.084285714,0.041428571,0.044285714,0.047142857
1.462857143,0.084285714,0.041428571,0.044285714,0.047142857,0.035714286
0.084285714,0.041428571,0.044285714,0.047142857,0.035714286,0.044285714
0.041428571,0.044285714,0.047142857,0.035714286,0.044285714,0.06
0.044285714,0.047142857,0.035714286,0.044285714,0.06,0.082857143
0.047142857,0.035714286,0.044285714,0.06,0.082857143,0.102857143
0.035714286,0.044285714,0.06,0.082857143,0.102857143,0.1
0.044285714,0.06,0.082857143,0.102857143,0.1,0.088571429
0.06,0.082857143,0.102857143,0.1,0.088571429,0.084285714
0.082857143,0.102857143,0.1,0.088571429,0.084285714,0.448571429
0.102857143,0.1,0.088571429,0.084285714,0.448571429,0.567142857
0.1,0.088571429,0.084285714,0.448571429,0.567142857,0.454285714
0.088571429,0.084285714,0.448571429,0.567142857,0.454285714,0.361428571
0.084285714,0.448571429,0.567142857,0.454285714,0.361428571,0.652857143
0.448571429,0.567142857,0.454285714,0.361428571,0.652857143,0.454285714
0.567142857,0.454285714,0.361428571,0.652857143,0.454285714,0.391428571
0.454285714,0.361428571,0.652857143,0.454285714,0.391428571,0.438571429
0.361428571,0.652857143,0.454285714,0.391428571,0.438571429,0.344285714
0.652857143,0.454285714,0.391428571,0.438571429,0.344285714,0.454285714
0.454285714,0.391428571,0.438571429,0.344285714,0.454285714,0.422857143
0.391428571,0.438571429,0.344285714,0.454285714,0.422857143,0.328571429
0.438571429,0.344285714,0.454285714,0.422857143,0.328571429,0.485714286
0.344285714,0.454285714,0.422857143,0.328571429,0.485714286,0.611428571
0.454285714,0.422857143,0.328571429,0.485714286,0.611428571,0.548571429
0.422857143,0.328571429,0.485714286,0.611428571,0.548571429,0.47
0.328571429,0.485714286,0.611428571,0.548571429,0.47,0.69
0.485714286,0.611428571,0.548571429,0.47,0.69,0.831428571
0.611428571,0.548571429,0.47,0.69,0.831428571,0.925714286
0.548571429,0.47,0.69,0.831428571,0.925714286,1.082857143
0.47,0.69,0.831428571,0.925714286,1.082857143,0.972857143
0.69,0.831428571,0.925714286,1.082857143,0.972857143,1.184285714
0.831428571,0.925714286,1.082857143,0.972857143,1.184285714,1.547142857
0.925714286,1.082857143,0.972857143,1.184285714,1.547142857,2.228571429
1.082857143,0.972857143,1.184285714,1.547142857,2.228571429,1.462857143
0.972857143,1.184285714,1.547142857,2.228571429,1.462857143,2.144285714
1.184285714,1.547142857,2.228571429,1.462857143,2.144285714,2.18
1.547142857,2.228571429,1.462857143,2.144285714,2.18,1.097142857
2.228571429,1.462857143,2.144285714,2.18,1.097142857,0.897142857
1.462857143,2.144285714,2.18,1.097142857,0.897142857,0.551428571
2.144285714,2.18,1.097142857,0.897142857,0.551428571,2.212857143
2.18,1.097142857,0.897142857,0.551428571,2.212857143,0.597142857
1.097142857,0.897142857,0.551428571,2.212857143,0.597142857,0.232857143
0.897142857,0.551428571,2.212857143,0.597142857,0.232857143,0.11
0.551428571,2.212857143,0.597142857,0.232857143,0.11,0.09
2.212857143,0.597142857,0.232857143,0.11,0.09,0.068571429
0.597142857,0.232857143,0.11,0.09,0.068571429,0.058571429
0.232857143,0.11,0.09,0.068571429,0.058571429,0.048571429
0.11,0.09,0.068571429,0.058571429,0.048571429,0.037142857
0.09,0.068571429,0.058571429,0.048571429,0.037142857,0.03
0.068571429,0.058571429,0.048571429,0.037142857,0.03,0.021428571
0.058571429,0.048571429,0.037142857,0.03,0.021428571,0.02
0.048571429,0.037142857,0.03,0.021428571,0.02,0.022857143
0.037142857,0.03,0.021428571,0.02,0.022857143,0.03
0.03,0.021428571,0.02,0.022857143,0.03,0.03
0.021428571,0.02,0.022857143,0.03,0.03,0.02
0.02,0.022857143,0.03,0.03,0.02,0.012857143
0.022857143,0.03,0.03,0.02,0.012857143,0.028571429
0.03,0.03,0.02,0.012857143,0.028571429,0.054285714
0.03,0.02,0.012857143,0.028571429,0.054285714,0.06
0.02,0.012857143,0.028571429,0.054285714,0.06,0.06
0.012857143,0.028571429,0.054285714,0.06,0.06,0.207142857
0.028571429,0.054285714,0.06,0.06,0.207142857,0.221428571
0.054285714,0.06,0.06,0.207142857,0.221428571,1.875714286
0.06,0.06,0.207142857,0.221428571,1.875714286,0.874285714
0.06,0.207142857,0.221428571,1.875714286,0.874285714,1.82
0.207142857,0.221428571,1.875714286,0.874285714,1.82,1.378571429
0.221428571,1.875714286,0.874285714,1.82,1.378571429,0.502857143
1.875714286,0.874285714,1.82,1.378571429,0.502857143,0.53
0.874285714,1.82,1.378571429,0.502857143,0.53,0.6
1.82,1.378571429,0.502857143,0.53,0.6,0.63
1.378571429,0.502857143,0.53,0.6,0.63,0.621428571
0.502857143,0.53,0.6,0.63,0.621428571,0.615714286
0.53,0.6,0.63,0.621428571,0.615714286,0.61
0.6,0.63,0.621428571,0.615714286,0.61,0.61
0.63,0.621428571,0.615714286,0.61,0.61,0.604285714
0.621428571,0.615714286,0.61,0.61,0.604285714,0.618571429
0.615714286,0.61,0.61,0.604285714,0.618571429,0.652857143
0.61,0.61,0.604285714,0.618571429,0.652857143,0.672857143
0.61,0.604285714,0.618571429,0.652857143,0.672857143,0.685714286
0.604285714,0.618571429,0.652857143,0.672857143,0.685714286,0.688571429
0.618571429,0.652857143,0.672857143,0.685714286,0.688571429,0.775714286
0.652857143,0.672857143,0.685714286,0.688571429,0.775714286,0.931428571
0.672857143,0.685714286,0.688571429,0.775714286,0.931428571,1.1
0.685714286,0.688571429,0.775714286,0.931428571,1.1,1.24
0.688571429,0.775714286,0.931428571,1.1,1.24,1.411428571
0.775714286,0.931428571,1.1,1.24,1.411428571,1.52
0.931428571,1.1,1.24,1.411428571,1.52,2.64
1.1,1.24,1.411428571,1.52,2.64,1.687142857
1.24,1.411428571,1.52,2.64,1.687142857,2.858571429
1.411428571,1.52,2.64,1.687142857,2.858571429,1.901428571
1.52,2.64,1.687142857,2.858571429,1.901428571,1.517142857
2.64,1.687142857,2.858571429,1.901428571,1.517142857,2.928571429
1.687142857,2.858571429,1.901428571,1.517142857,2.928571429,8.351428571
2.858571429,1.901428571,1.517142857,2.928571429,8.351428571,1.951428571
1.901428571,1.517142857,2.928571429,8.351428571,1.951428571,1.625714286
1.517142857,2.928571429,8.351428571,1.951428571,1.625714286,0.461428571
2.928571429,8.351428571,1.951428571,1.625714286,0.461428571,0.354285714
8.351428571,1.951428571,1.625714286,0.461428571,0.354285714,0.292857143
1.951428571,1.625714286,0.461428571,0.354285714,0.292857143,0.192857143
1.625714286,0.461428571,0.354285714,0.292857143,0.192857143,0.107142857
0.461428571,0.354285714,0.292857143,0.192857143,0.107142857,0.074285714
0.354285714,0.292857143,0.192857143,0.107142857,0.074285714,0.07
0.292857143,0.192857143,0.107142857,0.074285714,0.07,0.07
0.192857143,0.107142857,0.074285714,0.07,0.07,0.07
0.107142857,0.074285714,0.07,0.07,0.07,0.07
0.074285714,0.07,0.07,0.07,0.07,0.075714286
0.07,0.07,0.07,0.07,0.075714286,0.085714286
0.07,0.07,0.07,0.075714286,0.085714286,0.098571429
0.07,0.07,0.075714286,0.085714286,0.098571429,0.077142857
0.07,0.075714286,0.085714286,0.098571429,0.077142857,0.054285714
0.075714286,0.085714286,0.098571429,0.077142857,0.054285714,0.071428571
0.085714286,0.098571429,0.077142857,0.054285714,0.071428571,0.09
0.098571429,0.077142857,0.054285714,0.071428571,0.09,0.177142857
0.077142857,0.054285714,0.071428571,0.09,0.177142857,0.184285714
0.054285714,0.071428571,0.09,0.177142857,0.184285714,0.205714286
0.071428571,0.09,0.177142857,0.184285714,0.205714286,0.28
0.09,0.177142857,0.184285714,0.205714286,0.28,0.331428571
0.177142857,0.184285714,0.205714286,0.28,0.331428571,0.358571429
0.184285714,0.205714286,0.28,0.331428571,0.358571429,0.377142857
0.205714286,0.28,0.331428571,0.358571429,0.377142857,0.35
0.28,0.331428571,0.358571429,0.377142857,0.35,0.33
0.331428571,0.358571429,0.377142857,0.35,0.33,0.331428571
0.358571429,0.377142857,0.35,0.33,0.331428571,0.42
0.377142857,0.35,0.33,0.331428571,0.42,0.424285714
0.35,0.33,0.331428571,0.42,0.424285714,0.351428571
0.33,0.331428571,0.42,0.424285714,0.351428571,0.33
0.331428571,0.42,0.424285714,0.351428571,0.33,0.364285714
0.42,0.424285714,0.351428571,0.33,0.364285714,0.544285714
0.424285714,0.351428571,0.33,0.364285714,0.544285714,0.784285714
0.351428571,0.33,0.364285714,0.544285714,0.784285714,0.612857143
0.33,0.364285714,0.544285714,0.784285714,0.612857143,1.02
0.364285714,0.544285714,0.784285714,0.612857143,1.02,2.295714286
0.544285714,0.784285714,0.612857143,1.02,2.295714286,1.584285714
0.784285714,0.612857143,1.02,2.295714286,1.584285714,2.428571429
0.612857143,1.02,2.295714286,1.584285714,2.428571429,3.414285714
1.02,2.295714286,1.584285714,2.428571429,3.414285714,4.968571429
2.295714286,1.584285714,2.428571429,3.414285714,4.968571429,15.09428571
1.584285714,2.428571429,3.414285714,4.968571429,15.09428571,19.80857143
2.428571429,3.414285714,4.968571429,15.09428571,19.80857143,12.52714286
3.414285714,4.968571429,15.09428571,19.80857143,12.52714286,12.02571429
4.968571429,15.09428571,19.80857143,12.52714286,12.02571429,7.14
15.09428571,19.80857143,12.52714286,12.02571429,7.14,6.591428571
19.80857143,12.52714286,12.02571429,7.14,6.591428571,4.95
12.52714286,12.02571429,7.14,6.591428571,4.95,2.465714286
12.02571429,7.14,6.591428571,4.95,2.465714286,1.214285714
7.14,6.591428571,4.95,2.465714286,1.214285714,0.631428571
6.591428571,4.95,2.465714286,1.214285714,0.631428571,0.905714286
4.95,2.465714286,1.214285714,0.631428571,0.905714286,1.327142857
2.465714286,1.214285714,0.631428571,0.905714286,1.327142857,1.521428571
1.214285714,0.631428571,0.905714286,1.327142857,1.521428571,0.941428571
0.631428571,0.905714286,1.327142857,1.521428571,0.941428571,0.871428571
0.905714286,1.327142857,1.521428571,0.941428571,0.871428571,0.308571429
1.327142857,1.521428571,0.941428571,0.871428571,0.308571429,0.221428571
1.521428571,0.941428571,0.871428571,0.308571429,0.221428571,0.202857143
0.941428571,0.871428571,0.308571429,0.221428571,0.202857143,0.184285714
0.871428571,0.308571429,0.221428571,0.202857143,0.184285714,0.187142857
0.308571429,0.221428571,0.202857143,0.184285714,0.187142857,0.197142857
0.221428571,0.202857143,0.184285714,0.187142857,0.197142857,0.18
0.202857143,0.184285714,0.187142857,0.197142857,0.18,0.162857143
0.184285714,0.187142857,0.197142857,0.18,0.162857143,0.16
0.187142857,0.197142857,0.18,0.162857143,0.16,0.162857143
0.197142857,0.18,0.162857143,0.16,0.162857143,0.191428571
0.18,0.162857143,0.16,0.162857143,0.191428571,0.185714286
0.162857143,0.16,0.162857143,0.191428571,0.185714286,0.174285714
0.16,0.162857143,0.191428571,0.185714286,0.174285714,0.23
0.162857143,0.191428571,0.185714286,0.174285714,0.23,0.79
0.191428571,0.185714286,0.174285714,0.23,0.79,1.214285714
0.185714286,0.174285714,0.23,0.79,1.214285714,0.672857143
0.174285714,0.23,0.79,1.214285714,0.672857143,0.494285714
0.23,0.79,1.214285714,0.672857143,0.494285714,0.508571429
0.79,1.214285714,0.672857143,0.494285714,0.508571429,0.497142857
1.214285714,0.672857143,0.494285714,0.508571429,0.497142857,0.487142857
0.672857143,0.494285714,0.508571429,0.497142857,0.487142857,0.544285714
0.494285714,0.508571429,0.497142857,0.487142857,0.544285714,0.71
0.508571429,0.497142857,0.487142857,0.544285714,0.71,0.614285714
0.497142857,0.487142857,0.544285714,0.71,0.614285714,0.494285714
0.487142857,0.544285714,0.71,0.614285714,0.494285714,0.394285714
0.544285714,0.71,0.614285714,0.494285714,0.394285714,0.357142857
0.71,0.614285714,0.494285714,0.394285714,0.357142857,0.411428571
0.614285714,0.494285714,0.394285714,0.357142857,0.411428571,0.428571429
0.494285714,0.394285714,0.357142857,0.411428571,0.428571429,0.428571429
0.394285714,0.357142857,0.411428571,0.428571429,0.428571429,0.368571429
0.357142857,0.411428571,0.428571429,0.428571429,0.368571429,0.497142857
0.411428571,0.428571429,0.428571429,0.368571429,0.497142857,0.362857143
0.428571429,0.428571429,0.368571429,0.497142857,0.362857143,0.394285714
0.428571429,0.368571429,0.497142857,0.362857143,0.394285714,0.428571429
0.368571429,0.497142857,0.362857143,0.394285714,0.428571429,0.497142857
0.497142857,0.362857143,0.394285714,0.428571429,0.497142857,0.678571429
0.362857143,0.394285714,0.428571429,0.497142857,0.678571429,1.521428571
0.394285714,0.428571429,0.497142857,0.678571429,1.521428571,0.888571429
0.428571429,0.497142857,0.678571429,1.521428571,0.888571429,1.235714286
0.497142857,0.678571429,1.521428571,0.888571429,1.235714286,0.95
0.678571429,1.521428571,0.888571429,1.235714286,0.95,0.624285714
1.521428571,0.888571429,1.235714286,0.95,0.624285714,0.317142857
0.888571429,1.235714286,0.95,0.624285714,0.317142857,0.228571429
1.235714286,0.95,0.624285714,0.317142857,0.228571429,0.184285714
0.95,0.624285714,0.317142857,0.228571429,0.184285714,0.087142857
0.624285714,0.317142857,0.228571429,0.184285714,0.087142857,0.08
0.317142857,0.228571429,0.184285714,0.087142857,0.08,0.074285714
0.228571429,0.184285714,0.087142857,0.08,0.074285714,0.048571429
0.184285714,0.087142857,0.08,0.074285714,0.048571429,0.031428571
0.087142857,0.08,0.074285714,0.048571429,0.031428571,0.03
0.08,0.074285714,0.048571429,0.031428571,0.03,0.03
0.074285714,0.048571429,0.031428571,0.03,0.03,0.022857143
0.048571429,0.031428571,0.03,0.03,0.022857143,0.02
0.031428571,0.03,0.03,0.022857143,0.02,0.02
0.03,0.03,0.022857143,0.02,0.02,0.02
0.03,0.022857143,0.02,0.02,0.02,0.02
0.022857143,0.02,0.02,0.02,0.02,0.03
0.02,0.02,0.02,0.02,0.03,0.034285714
0.02,0.02,0.02,0.03,0.034285714,0.044285714
0.02,0.02,0.03,0.034285714,0.044285714,0.05
0.02,0.03,0.034285714,0.044285714,0.05,0.044285714
0.03,0.034285714,0.044285714,0.05,0.044285714,0.031428571
0.034285714,0.044285714,0.05,0.044285714,0.031428571,0.041428571
0.044285714,0.05,0.044285714,0.031428571,0.041428571,0.05
0.05,0.044285714,0.031428571,0.041428571,0.05,0.055714286
0.044285714,0.031428571,0.041428571,0.05,0.055714286,0.07
0.031428571,0.041428571,0.05,0.055714286,0.07,0.07
0.041428571,0.05,0.055714286,0.07,0.07,0.07
0.05,0.055714286,0.07,0.07,0.07,0.067142857
0.055714286,0.07,0.07,0.07,0.067142857,0.057142857
0.07,0.07,0.07,0.067142857,0.057142857,0.05
0.07,0.07,0.067142857,0.057142857,0.05,0.058571429
0.07,0.067142857,0.057142857,0.05,0.058571429,0.072857143
0.067142857,0.057142857,0.05,0.058571429,0.072857143,0.131428571
0.057142857,0.05,0.058571429,0.072857143,0.131428571,0.098571429
0.05,0.058571429,0.072857143,0.131428571,0.098571429,0.12
0.058571429,0.072857143,0.131428571,0.098571429,0.12,0.112857143
0.072857143,0.131428571,0.098571429,0.12,0.112857143,0.23
0.131428571,0.098571429,0.12,0.112857143,0.23,0.354285714
0.098571429,0.12,0.112857143,0.23,0.354285714,0.4
0.12,0.112857143,0.23,0.354285714,0.4,1.927142857
0.112857143,0.23,0.354285714,0.4,1.927142857,1.142857143
0.23,0.354285714,0.4,1.927142857,1.142857143,0.485714286
0.354285714,0.4,1.927142857,1.142857143,0.485714286,0.462857143
0.4,1.927142857,1.142857143,0.485714286,0.462857143,1.41
1.927142857,1.142857143,0.485714286,0.462857143,1.41,1.975714286
1.142857143,0.485714286,0.462857143,1.41,1.975714286,1.33
0.485714286,0.462857143,1.41,1.975714286,1.33,2.454285714
0.462857143,1.41,1.975714286,1.33,2.454285714,1.701428571
1.41,1.975714286,1.33,2.454285714,1.701428571,2.572857143
1.975714286,1.33,2.454285714,1.701428571,2.572857143,3.707142857
1.33,2.454285714,1.701428571,2.572857143,3.707142857,1.821428571
2.454285714,1.701428571,2.572857143,3.707142857,1.821428571,1.177142857
1.701428571,2.572857143,3.707142857,1.821428571,1.177142857,1.912857143
2.572857143,3.707142857,1.821428571,1.177142857,1.912857143,1.372857143
3.707142857,1.821428571,1.177142857,1.912857143,1.372857143,0.53
1.821428571,1.177142857,1.912857143,1.372857143,0.53,0.392857143
1.177142857,1.912857143,1.372857143,0.53,0.392857143,0.162857143
1.912857143,1.372857143,0.53,0.392857143,0.162857143,0.105714286
1.372857143,0.53,0.392857143,0.162857143,0.105714286,0.07
0.53,0.392857143,0.162857143,0.105714286,0.07,0.061428571
0.392857143,0.162857143,0.105714286,0.07,0.061428571,0.05
0.162857143,0.105714286,0.07,0.061428571,0.05,0.038571429
0.105714286,0.07,0.061428571,0.05,0.038571429,0.03
0.07,0.061428571,0.05,0.038571429,0.03,0.03
0.061428571,0.05,0.038571429,0.03,0.03,0.688571429
0.05,0.038571429,0.03,0.03,0.688571429,0.02
0.038571429,0.03,0.03,0.688571429,0.02,0.02
0.03,0.03,0.688571429,0.02,0.02,0.014285714
0.03,0.688571429,0.02,0.02,0.014285714,0.01
0.688571429,0.02,0.02,0.014285714,0.01,0.014285714
0.02,0.02,0.014285714,0.01,0.014285714,0.02
0.02,0.014285714,0.01,0.014285714,0.02,0.02
0.014285714,0.01,0.014285714,0.02,0.02,0.027142857
0.01,0.014285714,0.02,0.02,0.027142857,0.03
0.014285714,0.02,0.02,0.027142857,0.03,0.055714286
0.02,0.02,0.027142857,0.03,0.055714286,0.07
0.02,0.027142857,0.03,0.055714286,0.07,0.064285714
0.027142857,0.03,0.055714286,0.07,0.064285714,0.061428571
0.03,0.055714286,0.07,0.064285714,0.061428571,0.07
0.055714286,0.07,0.064285714,0.061428571,0.07,0.075714286
0.07,0.064285714,0.061428571,0.07,0.075714286,0.09
0.064285714,0.061428571,0.07,0.075714286,0.09,0.107142857
0.061428571,0.07,0.075714286,0.09,0.107142857,0.151428571
0.07,0.075714286,0.09,0.107142857,0.151428571,0.211428571
0.075714286,0.09,0.107142857,0.151428571,0.211428571,0.23
0.09,0.107142857,0.151428571,0.211428571,0.23,0.231428571
0.107142857,0.151428571,0.211428571,0.23,0.231428571,0.174285714
0.151428571,0.211428571,0.23,0.231428571,0.174285714,0.182857143
0.211428571,0.23,0.231428571,0.174285714,0.182857143,0.218571429
0.23,0.231428571,0.174285714,0.182857143,0.218571429,0.262857143
0.231428571,0.174285714,0.182857143,0.218571429,0.262857143,0.27
0.174285714,0.182857143,0.218571429,0.262857143,0.27,0.251428571
0.182857143,0.218571429,0.262857143,0.27,0.251428571,0.271428571
0.218571429,0.262857143,0.27,0.251428571,0.271428571,0.28
0.262857143,0.27,0.251428571,0.271428571,0.28,0.284285714
0.27,0.251428571,0.271428571,0.28,0.284285714,0.32
0.251428571,0.271428571,0.28,0.284285714,0.32,0.317142857
0.271428571,0.28,0.284285714,0.32,0.317142857,0.277142857
0.28,0.284285714,0.32,0.317142857,0.277142857,0.304285714
0.284285714,0.32,0.317142857,0.277142857,0.304285714,0.497142857
0.32,0.317142857,0.277142857,0.304285714,0.497142857,0.161428571
0.317142857,0.277142857,0.304285714,0.497142857,0.161428571,0.372857143
0.277142857,0.304285714,0.497142857,0.161428571,0.372857143,0.054285714
0.304285714,0.497142857,0.161428571,0.372857143,0.054285714,0.031428571
0.497142857,0.161428571,0.372857143,0.054285714,0.031428571,0.025714286
0.161428571,0.372857143,0.054285714,0.031428571,0.025714286,0.02
0.372857143,0.054285714,0.031428571,0.025714286,0.02,0.014285714
0.054285714,0.031428571,0.025714286,0.02,0.014285714,0.01
0.031428571,0.025714286,0.02,0.014285714,0.01,0.014285714
0.025714286,0.02,0.014285714,0.01,0.014285714,0.02
0.02,0.014285714,0.01,0.014285714,0.02,0.007428571
0.014285714,0.01,0.014285714,0.02,0.007428571,0.001
0.01,0.014285714,0.02,0.007428571,0.001,0.001
0.014285714,0.02,0.007428571,0.001,0.001,0.001
0.02,0.007428571,0.001,0.001,0.001,0.008714286
0.007428571,0.001,0.001,0.001,0.008714286,0.01
0.001,0.001,0.001,0.008714286,0.01,0.01
0.001,0.001,0.008714286,0.01,0.01,0.01
0.001,0.008714286,0.01,0.01,0.01,0.01
0.008714286,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.018571429
0.01,0.01,0.01,0.01,0.018571429,0.021428571
0.01,0.01,0.01,0.018571429,0.021428571,0.03
0.01,0.01,0.018571429,0.021428571,0.03,0.037142857
0.01,0.018571429,0.021428571,0.03,0.037142857,0.031428571
0.018571429,0.021428571,0.03,0.037142857,0.031428571,0.024285714
0.021428571,0.03,0.037142857,0.031428571,0.024285714,0.02
0.03,0.037142857,0.031428571,0.024285714,0.02,0.024285714
0.037142857,0.031428571,0.024285714,0.02,0.024285714,0.032857143
0.031428571,0.024285714,0.02,0.024285714,0.032857143,0.061428571
0.024285714,0.02,0.024285714,0.032857143,0.061428571,0.057142857
0.02,0.024285714,0.032857143,0.061428571,0.057142857,0.05
0.024285714,0.032857143,0.061428571,0.057142857,0.05,0.05
0.032857143,0.061428571,0.057142857,0.05,0.05,0.05
0.061428571,0.057142857,0.05,0.05,0.05,0.05
0.057142857,0.05,0.05,0.05,0.05,0.064285714
0.05,0.05,0.05,0.05,0.064285714,0.088571429
0.05,0.05,0.05,0.064285714,0.088571429,0.142857143
0.05,0.05,0.064285714,0.088571429,0.142857143,0.16
0.05,0.064285714,0.088571429,0.142857143,0.16,0.157142857
0.064285714,0.088571429,0.142857143,0.16,0.157142857,0.354285714
0.088571429,0.142857143,0.16,0.157142857,0.354285714,0.451428571
0.142857143,0.16,0.157142857,0.354285714,0.451428571,0.401428571
0.16,0.157142857,0.354285714,0.451428571,0.401428571,0.254285714
0.157142857,0.354285714,0.451428571,0.401428571,0.254285714,4.42
0.354285714,0.451428571,0.401428571,0.254285714,4.42,0.711428571
0.451428571,0.401428571,0.254285714,4.42,0.711428571,0.264285714
0.401428571,0.254285714,4.42,0.711428571,0.264285714,0.175714286
0.254285714,4.42,0.711428571,0.264285714,0.175714286,0.115714286
4.42,0.711428571,0.264285714,0.175714286,0.115714286,0.1
0.711428571,0.264285714,0.175714286,0.115714286,0.1,0.1
0.264285714,0.175714286,0.115714286,0.1,0.1,0.1
0.175714286,0.115714286,0.1,0.1,0.1,0.1
0.115714286,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.075714286
0.1,0.1,0.1,0.1,0.075714286,0.058571429
0.1,0.1,0.1,0.075714286,0.058571429,0.068571429
0.1,0.1,0.075714286,0.058571429,0.068571429,0.05
0.1,0.075714286,0.058571429,0.068571429,0.05,0.05
0.075714286,0.058571429,0.068571429,0.05,0.05,0.05
0.058571429,0.068571429,0.05,0.05,0.05,0.05
0.068571429,0.05,0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05,0.05,0.022
0.05,0.05,0.05,0.05,0.022,0.001
0.05,0.05,0.05,0.022,0.001,0.001
0.05,0.05,0.022,0.001,0.001,0.001
0.05,0.022,0.001,0.001,0.001,0.001
0.022,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.008714286
0.001,0.001,0.001,0.001,0.008714286,0.01
0.001,0.001,0.001,0.008714286,0.01,0.018571429
0.001,0.001,0.008714286,0.01,0.018571429,0.021428571
0.001,0.008714286,0.01,0.018571429,0.021428571,0.025714286
0.008714286,0.01,0.018571429,0.021428571,0.025714286,0.03
0.01,0.018571429,0.021428571,0.025714286,0.03,0.035714286
0.018571429,0.021428571,0.025714286,0.03,0.035714286,0.04
0.021428571,0.025714286,0.03,0.035714286,0.04,0.037142857
0.025714286,0.03,0.035714286,0.04,0.037142857,0.055714286
0.03,0.035714286,0.04,0.037142857,0.055714286,0.442857143
0.035714286,0.04,0.037142857,0.055714286,0.442857143,0.184285714
0.04,0.037142857,0.055714286,0.442857143,0.184285714,0.334285714
0.037142857,0.055714286,0.442857143,0.184285714,0.334285714,0.481428571
0.055714286,0.442857143,0.184285714,0.334285714,0.481428571,0.34
0.442857143,0.184285714,0.334285714,0.481428571,0.34,0.294285714
0.184285714,0.334285714,0.481428571,0.34,0.294285714,0.251428571
0.334285714,0.481428571,0.34,0.294285714,0.251428571,0.411428571
0.481428571,0.34,0.294285714,0.251428571,0.411428571,0.365714286
0.34,0.294285714,0.251428571,0.411428571,0.365714286,0.41
0.294285714,0.251428571,0.411428571,0.365714286,0.41,0.411428571
0.251428571,0.411428571,0.365714286,0.41,0.411428571,0.42
0.411428571,0.365714286,0.41,0.411428571,0.42,0.432857143
0.365714286,0.41,0.411428571,0.42,0.432857143,0.585714286
0.41,0.411428571,0.42,0.432857143,0.585714286,0.578571429
0.411428571,0.42,0.432857143,0.585714286,0.578571429,0.512857143
0.42,0.432857143,0.585714286,0.578571429,0.512857143,0.49
0.432857143,0.585714286,0.578571429,0.512857143,0.49,0.434285714
